"filename", "language", "Markdown", "JavaScript", "JSON", "CSS", "JSON with Comments", "XML", "TypeScript", "HTML", "SCSS", "comment", "blank", "total"
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/context/WalletProvider.js", "JavaScript", 0, 174, 0, 0, 0, 0, 0, 0, 0, 1, 26, 201
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/dispatcher.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/authorityServerApiHelper.js", "JavaScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 14, 6, 61
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/axiosRequest.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 6, 44
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/bridgeApiHelper.js", "JavaScript", 0, 815, 0, 0, 0, 0, 0, 0, 0, 0, 124, 939
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/bridgeContract.js", "JavaScript", 0, 205, 0, 0, 0, 0, 0, 0, 0, 22, 35, 262
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/erc20TokenContract.js", "JavaScript", 0, 148, 0, 0, 0, 0, 0, 0, 0, 1, 27, 176
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/errorConstantsHelper.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 3, 45
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/expediteContract.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 17, 98
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/frozenContract.js", "JavaScript", 0, 97, 0, 0, 0, 0, 0, 0, 0, 2, 24, 123
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/newReimbursementContract.js", "JavaScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/reimbursementContract.js", "JavaScript", 0, 261, 0, 0, 0, 0, 0, 0, 0, 28, 52, 341
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/smartSwapContract.js", "JavaScript", 0, 128, 0, 0, 0, 0, 0, 0, 0, 19, 28, 175
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/smartswapApiHelper.js", "JavaScript", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 28, 173
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/spContract.js", "JavaScript", 0, 77, 0, 0, 0, 0, 0, 0, 0, 2, 19, 98
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/swapFactoryContract.js", "JavaScript", 0, 164, 0, 0, 0, 0, 0, 0, 0, 33, 42, 239
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/swapFactoryContractPairWise.js", "JavaScript", 0, 84, 0, 0, 0, 0, 0, 0, 0, 2, 20, 106
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/helper/validation.js", "JavaScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 2, 15, 55
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/index.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 2, 19
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/layouts/DefaultLayout.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/extension.js", "JavaScript", 0, 329, 0, 0, 0, 0, 0, 0, 0, 3, 18, 350
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/freeze.js", "JavaScript", 0, 138, 0, 0, 0, 0, 0, 0, 0, 10, 28, 176
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/home.js", "JavaScript", 0, 88, 0, 0, 0, 0, 0, 0, 0, 4, 14, 106
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/ownLicence.js", "JavaScript", 0, 1999, 0, 0, 0, 0, 0, 0, 0, 719, 91, 2809
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/ownLicence02.js", "JavaScript", 0, 540, 0, 0, 0, 0, 0, 0, 0, 16, 0, 556
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/projects.js", "JavaScript", 0, 54, 0, 0, 0, 0, 0, 0, 0, 38, 5, 97
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/select_token.js", "JavaScript", 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 5, 281
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/smartBridge.js", "JavaScript", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 14, 150
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/smartExtension.js", "JavaScript", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 4, 114
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/smartSwapLicence.js", "JavaScript", 0, 458, 0, 0, 0, 0, 0, 0, 0, 24, 68, 550
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/unfreeze.js", "JavaScript", 0, 216, 0, 0, 0, 0, 0, 0, 0, 4, 44, 264
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/pages/welcome.js", "JavaScript", 0, 940, 0, 0, 0, 0, 0, 0, 0, 2, 27, 969
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/reportWebVitals.js", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/tundak/Projects/judge/SwampV2/UI/SmartSwap_frontend/src/setupTests.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"Total", "-", 43, 23295, 5995, 14649, 11, 23, 4319, 190, 3177, 2732, 7921, 62355
